135,Arrutiko Intxaurrak,,,Zarautz (Gipuzkoa),[],https://www.badok.eus/euskal-musika/arrutiko-intxaurrak
136,Arthur's Toys,,,Tolosa (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/arthurs-toys
137,Artze anaiak,,,Usurbil (Gipuzkoa),"['Folka,', 'Herri', 'kanta,', 'Esperimentala']",https://www.badok.eus/euskal-musika/artze-anaiak
138,Asgarth,,1997,Donostia,['Metala'],https://www.badok.eus/euskal-musika/asgarth
139,Asier LI,Asier Lopez Iraola abeslari eta pianistaren izen artistikoa da Asier LI.,1979,Beasain (Gipuzkoa),['Esperimentala'],https://www.badok.eus/euskal-musika/asier-l-i
140,Asier Serrano,,1975,Eibar (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/asier-serrano
141,Askapen Sound Sistema,,1982,Gasteiz,['Rapa'],https://www.badok.eus/euskal-musika/askapen-sound-sistema
142,Askoren artean,"Orrialde honetan, kantu argitaragabeen bildumak, inoren omenez osatutako diskoak, hainbat egileren artean ondutako lanak eta beste aurkituko dituzu.",,,[],https://www.badok.eus/euskal-musika/askoren-artean
143,Asla,"Asla 2016ko bukaeran Oier Aslak Etxebarrin (Bizkaia) sortutako taldea da. Urte batzuetan zehar bikote gisa jardun ostean, gaur egun bost musikariz osaturiko banda da: Gurutze Etxebarria (ahotsak), Danel Marin (bateria eta perkusioak), Asier Bardezi (baxua), Andres Tejo (gitarra) eta Oier Asla (ahotsak eta gitarra).",2016,,['Pop-rocka'],https://www.badok.eus/euskal-musika/asla
144,Assata,"Assata musika beltzaren eragina daukan Arrasateko taldea da. Funk, soul, pop, elektronika, rock, punk, rap
 bezalako adiera ezberdinak nahasten dira haren abestietan. Post-funk? Soul-punk? Zuriak beltzez.",2018,Arrasate (Gipuzkoa),"['Rocka,', 'Funka']",https://www.badok.eus/euskal-musika/assata
145,Astoturfer,,,Durango (Bizkaia),[],https://www.badok.eus/euskal-musika/astoturfer
146,Atanas Akerstra,,1971,Azkoitia (Gipuzkoa),"['Bluesa,', 'Esperimentala']",https://www.badok.eus/euskal-musika/atanas-akerstra
147,Atazál,Nahia Fernandezek (ahotsa eta gitarra) eta Manu Gaignek (gitarra eta kaxoi flamenkoa) osaturiko bikote akustikoa.,2016,Donostia,"['Folka,', 'Popa']",https://www.badok.eus/euskal-musika/atazal
148,Aterkings,,2000 - 2010,,['Punk-rocka'],https://www.badok.eus/euskal-musika/aterkings
150,Atzekabe,,2014,Gernika (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/atzekabe
151,Audience,,2000,Gernika (Bizkaia),"['Bluesa,', 'Rocka,', 'Countrya']",https://www.badok.eus/euskal-musika/audience
152,Aukera Okerra,,2016,,['Punk-Oi!'],https://www.badok.eus/euskal-musika/aukera-okerra
153,Auritz,,,Bilbo,['Metala'],https://www.badok.eus/euskal-musika/auritz
154,Aurrez Aurre,,,Beasain (Gipuzkoa),['Punk-Oi!'],https://www.badok.eus/euskal-musika/aurrez-aurre
155,Autobus Magikoa,,2015,Oiartzun (Gipuzkoa),"['Reggaea,', 'Ska']",https://www.badok.eus/euskal-musika/autobus-magikoa
156,"Axeri, Fane, Eli, FEZE",,,,[],https://www.badok.eus/euskal-musika/axeri-fane-eli-feze
157,Axular DJ,,1982,Mutriku (Gipuzkoa),['Elektronikoa'],https://www.badok.eus/euskal-musika/axular-dj
158,AyVee,Andrea Vitoria tolosarraren musika proiektua da AyVee.,2019,,['Reggaetona'],https://www.badok.eus/euskal-musika/ayvee
159,Azala,"Herri musika berreskuratzeko lanetik abiatuta, ibilbide propioa garatu zuen Azala taldeak 80ko hamarkadan. Lau disko grabatu zituen zortzi urteko ibilbidean, eta sekula arrakasta masiborik lortu ez bazuen ere, haren musika ezaguna gertatu zen, batez ere Gipuzkoa aldean, zuzenean egindako emanaldi ugariak direla medio.",1983 - 1989,,['Folka'],https://www.badok.eus/euskal-musika/azala
160,Azalera,,2016 - 2019,"Ondarroa, Bolibar (Bizkaia)",['Rocka'],https://www.badok.eus/euskal-musika/azalera
161,Azken Aukera,,,Gasteiz,['Rocka'],https://www.badok.eus/euskal-musika/azken-aukera
162,Azken Sustraiak,,2017,Beasain (Gipuzkoa),"['Punk-rocka,', 'Punk-Oi!']",https://www.badok.eus/euskal-musika/azken-sustraiak
163,Azken Trena,,2014,Bera (Nafarroa),"['Pop-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/azken-trena
164,Babilbon,Babilonia Bilbon ere badagoelako sortzen dute Babilbon kolektiboa Bilboko eskarmentu handiko zenbait musikarik.,2022,,['Reggaea'],https://www.badok.eus/euskal-musika/babilbon
165,Bad Sound,,,Irun (Gipuzkoa),"['Rapa,', 'Reggaea']",https://www.badok.eus/euskal-musika/bad-sound
166,Baizera!,,,Nafarroa,['Funka'],https://www.badok.eus/euskal-musika/baizera
167,Bake Faltsua,,2017,Ordizia (Gipuzkoa),['Punk-rocka'],https://www.badok.eus/euskal-musika/bake-faltsua
168,Bakelite,"Naiara Anasagasti (Paniks) eta Sergio Llanos (Eureka Hot 3, Atom Rhumba) dira honetako kideak. Perkusioa jo eta abestu egiten du Anasagastik, eta Llanosek gitarrak, baxua eta teklatuak jotzen ditu. Riff baten gainean eraiki ohi dituzte kantuak eta gustuko dute horietako bakoitzak bere ukitua edukitzea, bluesarena, rock’n’rollarena edota countryarena.",2011,Bermeo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/bakelite
169,Baldin Bada,,1986 - 1996,Irun (Gipuzkoa),"['Hardcorea,', 'Punk-rocka,', 'Ska']",https://www.badok.eus/euskal-musika/baldin-bada
170,Balerdi Balerdi,,1990,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/balerdi-balerdi
171,Baloreak,,2018,,[],https://www.badok.eus/euskal-musika/baloreak
172,BAMMS,,,Hernani (Gipuzkoa),"['Punk-rocka,', 'Rock&rolla']",https://www.badok.eus/euskal-musika/bamms
173,Bananas,,2018,Donostia,"['Hardcorea,', 'Post-hardcorea']",https://www.badok.eus/euskal-musika/bananas
175,Baobabs Will Destroy Your Planet,"2014ko urrian osatu zen Baobabs Will Destroy Your Planet hirukotea —Eymard Uberetagoena (ahotsa eta gitarra), Mirentxu Asin (sintetizadoreak) eta Eneko Reketibate (bateria)—, eta hilabete geroago estudioan sartu zen lau kantu grabatzera. Javier Indurain baxu jotzaileak lagundu zien grabazioan. Taldeak Abbey Road estudioan grabatu zuen bere lehen diskoa.",2014,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/baobabs-will-destroy-your-planet
176,Bap!!,,1983 - 1996,Andoain (Gipuzkoa),['Hardcorea'],https://www.badok.eus/euskal-musika/bap
177,Barne Guda,,,Bergara (Gipuzkoa),['Punk-Oi!'],https://www.badok.eus/euskal-musika/barne-guda
178,Barrakos,,,,[],https://www.badok.eus/euskal-musika/barrakos
179,Bas(h)oan,,2017,"Bera, Baiona","['Folka,', 'Herri', 'kanta,', 'Rocka']",https://www.badok.eus/euskal-musika/bashoan
180,Basaki,"Rockaren eta metalaren arteko mugan sailka daitezke Leioako (Bizkaia) laukote honen kantuak. Soinu gogorrak atsegin dituzte, baina melodiari garrantzi handia ematen diote. «Gustu desberdinak ditugu taldean, gutariko bakoitzak talde batzuk entzuten ditu, baina, oro har, abiadura eta indarra melodiarekin uztartzen dituzten taldeak gustatzen zaizkigu; Söber eta Berri Txarrak, esaterako», azaldu dute.",1996,Leioa (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/basaki
181,Bastardix,,2016,Iruñea,['Folk-rocka'],https://www.badok.eus/euskal-musika/bastardix
182,Bat Gehio,,,Bartzelona,"['Folka,', 'Popa,', 'Flamenkoa']",https://www.badok.eus/euskal-musika/bat-gehio
183,Bazka,,2021,,"['Punk-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/bazka
184,Begiz Begi,"“Hertsiki lotutako unibertso eta bizitzen islada, rockaren iluntasuna eta folkaren eztitasunaren arteko begian begiko asumitua, kultura aberats eta sakon baten misterioari nahasia”. Horrela deskribatzen da Begiz Begiren mundua. Patxi Amulet eta Xabi Etxeberrik sortu zuten taldea, haien unibertso musikalak partekatzeko asmoarekin. Lau urte berantago, haien proiektua urrunago eramateko, hiru musikari berri sartu ziren taldean. Naturalki, bakoitzak bere estiloa ekarri zuen eta denen artean moldaketa berri batzuk sortu ziren.",2007,Angelu (Lapurdi),"['Folk-rocka,', 'Post-rocka']",https://www.badok.eus/euskal-musika/begiz-begi
185,Behi Bi Blues,,2013,,['Bluesa'],https://www.badok.eus/euskal-musika/behi-bi-blues
186,Behi Bideko Andere Xuriak,,2014,Hazparne (Lapurdi),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/behi-bideko-andere-zuriak
187,Beietz!,"Biolin, txirula eta eskusoinuak sortutako melodia zelta itsaskor eta biziek osatzen dute Beietz!-en bizkar hezurra. Horri rock, punk, pop, ska edo folka gehituz dator Beietz!-en zeltik-parranda. Hitzetan, poesia iradokitzaileak, leun bezain zorrotzak, gure munduari begiratzen diotenak, eta sarritan bi aldiz irakurri beharrekoak. Skalariak eta Ortzi taldeetan aritutakoak dira Beietz!-eko kideak.",2018,Arbizu (Nafarroa),['Folk-rocka'],https://www.badok.eus/euskal-musika/beietz
188,Beira,,2006,Oiartzun (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/beira
189,Belako,,,Mungia (Bizkaia),"['Popa,', 'Rocka']",https://www.badok.eus/euskal-musika/belako
190,Belardi,,,,[],https://www.badok.eus/euskal-musika/belardi
191,Belarmiñak,"Joxi Ubedak (Tortura Sistematika, Bukaera, Anima Vili, Batzuk
) eta Iker Lopezek (Lobo Electrico) sortu zuten Belarmiñak. Geroago beste bi kide batu zaizkie: Ilargi Agirre (bateria) eta Eñaut Maiz (baxua). Folk eta blues kutsuko kantu geldoak egiten dituzte, atmosferak sortuz. 2013ko apirilean eskaini zuten lehen kontzertua, eta oraingoz lan bakarra grabatu dute.",2013,Tolosa (Gipuzkoa),"['Popa,', 'Rocka']",https://www.badok.eus/euskal-musika/belarminak
192,Belatz,,2015,Gernika-Lumo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/belatz
193,Belaya Gora,Igor Lez Atxagak eta Alex Aranak osatzen dute Belaya Gora.,2017,Mutriku (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/belaya-gora
194,Belceblues,,,Bergara (Gipuzkoa),['Bluesa'],https://www.badok.eus/euskal-musika/belceblues
195,Beltzez, [if gte mso 9]><xml>     Normal   0         21         false   false   false      ES   X-NONE   X-NONE                                                     MicrosoftInternetExplorer4                                                   </xml><![endif],1989 - 1998,,['Hardcorea'],https://www.badok.eus/euskal-musika/beltzez
196,Beñaranks,,1993,Donostia,"['Rapa,', 'Reggaea']",https://www.badok.eus/euskal-musika/benaranks
197,Beñat Axiari,,1947,Donapaleu (Behe Nafarroa),"['Herri', 'kanta,', 'Jazza,', 'Esperimentala']",https://www.badok.eus/euskal-musika/benat-axiari
198,Beñat Igerabide,,1988,Aduna (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/benat-igerabide
199,Bengo,,1997,Oiartzun (Gipuzkoa),"['Rapa,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/bengo
200,Benito Lertxundi,"Euskal kantagintza berriak eman duen musikaririk emankor eta beteranoenetakoa da, Euskal Herrian zein kanpoan miretsia eta laudatua. Oriotarraren abesti asko herri kantutegiko klasiko bihurtu dira; itzulerako bidea egin dute, herri kantutegira ere jo izan baitu Lertxundik, bereziki Zuberoakora. Horrez gain, Bretainia eta Irlandako doinuak izan ditu iturri nagusiak. Bere burua epikotasunaren abeslari gisa ezagutzera eman ondoren, azken hamarkadetan kutsu intimistagoa hartu du haren musikak.",1942,Orio (Gipuzkoa),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/benito-lertxundi
201,Benizze,,2021,Gasteiz,['Elektronikoa'],https://www.badok.eus/euskal-musika/benizze
202,Berri Txarrak,,1994 - 2019,Lekunberri (Nafarroa),"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/berri-txarrak
203,Bertan Bera,,2008 - 2014,Gernika-Lumo (Bizkaia),['Punk-rocka'],https://www.badok.eus/euskal-musika/bertan-bera
204,Betagarri,"Gasteizko zortzikoteak erakutsi du badagoela ska-rockarentzat lekua bai Euskal Herrian eta bai gure mugetatik kanpo ere. Ez hori bakarrik: dagoeneko hamar disko ditu kalean, zuzenekoak eta bertsioenak barne, eta herri zapalduen alde eta gehiegikerien kontrako hitz zuzenak helarazita, gai da plazetan jendetza dantzan jartzeko. Hizkuntza eta doinuen mestizajea aldarrikatzen du Betagarrik. Hatortxu Rock jaialdian emango du azken kontzertua, 2017ko uztailaren 28an.",1993 - 2017,Gasteiz,"['Rocka,', 'Ska']",https://www.badok.eus/euskal-musika/betagarri
205,Beti Mugan,,1992,Hondarribia (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/beti-mugan
206,Betizu Taldea,"ETB1eko telesaio baten bidez sortu zuten Betizu Taldea, zenbait abeslari gazterekin. 2003. eta 2005. urteen artean lau disko argitaratu zituzten.",2003 - 2005,,['Popa'],https://www.badok.eus/euskal-musika/betizu-taldea
207,Bi Bala,Aitzol Barandiaran eta Iñaki Gurrutxaga bertsolarien inguruan eratutako taldea da Bi Bala.,2013 - 2018,"Ataun, Orio (Gipuzkoa)",['Rocka'],https://www.badok.eus/euskal-musika/bi-bala
208,Bi Zaldi,,2016,Zaldibia (Gipuzkoa),"['Folka,', 'Popa']",https://www.badok.eus/euskal-musika/bi-zaldi
209,Bibi,"Bikote hau Einsten on the Beach topaketa artistiko sortzaile den Bordaleko taldeko kideen ideiatik sortu zen, 2013an. Elkar ezagutzen ez zuten bi mutil hauek lagun minak bihurtu eta hainbat kontzertu eman dituzte, gehienak Frantzia hegoaldeko festibal edo ostatu batzuetan. Bide oparoetatik kanpo dabiltza, formula akustiko eta intimista batean. Hemen duzuen diskoa ez duzue beste inon entzungo, ez baita ez sarean ez diskoetxe baten katalogoan.",2013,"Hazparne (Lapurdi), Bordele (Frantzia)","['Herri', 'kanta']",https://www.badok.eus/euskal-musika/bibi
210,Bidaia,,2002,Baiona,['Folka'],https://www.badok.eus/euskal-musika/bidaia
211,Bide Ertzean,,1998,Tolosa (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/bide-ertzean
212,Bidebat,,1999 - 2006,Arrigorriaga (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/bidebat
213,Bidelapurrak,,,Gasteiz,['Folk-rocka'],https://www.badok.eus/euskal-musika/bidelapurrak
214,Big Bob Railroad,,2016,Donostia,"['Folka,', 'Bluesa']",https://www.badok.eus/euskal-musika/big-bob-railroad
215,Big Boy,"Zumaian (Gipuzkoa) sortutako taldea da Big Boy. Sei lagunek osatzen dute, eta rock tresna konbentzionalez gain haize instrumentuek (klarinetea, bonbardinoa, tronboia) pisu handia dute taldearen sorkuntzan. Ekialdeko musikaren, tangoaren, Ennio Morricorenen soinu banden edota surf musikaren aztarnak entzuten dira Big Boyren kantuetan. Bi disko eta Big Boyren ibilbideari buruzko dokumental faltsu bat argitaratu ditu.",2012,Zumaia (Gipuzkoa),"['Rocka,', 'Esperimentala']",https://www.badok.eus/euskal-musika/big-boy
216,Bihar,,,,[],https://www.badok.eus/euskal-musika/bihar
217,Bihozkada,,2015 - 2020,Villabona (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/bihozkada
218,Bilaka,,2016,Baiona,"['Folka,', 'Post-rocka,', 'Progresiboa']",https://www.badok.eus/euskal-musika/bilaka
219,Bilau,,,Ainhize-Monjolose (Nafarroa Beherea),"['Folka,', 'Progresiboa']",https://www.badok.eus/euskal-musika/bilau
220,Bilbomatiks,,,Bilbo,"['Reggaea,', 'Ska']",https://www.badok.eus/euskal-musika/bilbomatiks
221,Billy Club,,2019,Legazpi (Gipuzkoa),"['Rocka,', 'Rock&rolla']",https://www.badok.eus/euskal-musika/billy-club
222,Biluzik,,,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/biluzik
223,Biren,"Ane eta Nora Agirre ahizpa bikiek osatzen dute Biren taldea, eta 2018an maketa kaleratu ostean, bigarren diskoa grabatu dute Mutrikuko AME estudioan.",2018,Ondarroa (Bizkaia),[],https://www.badok.eus/euskal-musika/biren
224,Birkit,,,Bilbo,['Rocka'],https://www.badok.eus/euskal-musika/birkit
225,Birle,,2007,,['Rocka'],https://www.badok.eus/euskal-musika/birle
226,Biruss,,,,['Punka'],https://www.badok.eus/euskal-musika/biruss
227,Bittor Aiape,,1980,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/bittor-aiape
228,Bittor Egurrola,"1968tik 1970era bitartean aritu zen kantari Bittor Egurrola (Gernika, Bizkaia). Tarte horretan hainbat sari irabazi zituen, jaialdi andana egin zuen, gehienak Bizkaian, Cinsa diskoetxeak argitaraturiko bi disko txiki grabatu zituen eta Herrikoi taldeko kide izan zen, Maite Idirin, Naikari, Zintzoak, Beti-Alai eta Olangarekin batera.",1944,Gernika,['Popa'],https://www.badok.eus/euskal-musika/bittor-egurrola
229,Bitz,,,Oñati (Gipuzkoa),['Punk-rocka'],https://www.badok.eus/euskal-musika/bitz
230,Bixente Martinez,,1954,Eibar (Gipuzkoa),['Folka'],https://www.badok.eus/euskal-musika/bixente-martinez
231,Bizardunak,,2009 - 2013,Iruñea,['Folk-rocka'],https://www.badok.eus/euskal-musika/bizardunak
232,Bizarro,,2019,Oñati (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/bizarro
233,Bizkar Hezurra,,1993 - 1995,Gasteiz,['Rocka'],https://www.badok.eus/euskal-musika/bizkar-hezurra
234,Blaka,,2009,Donostia,"['Hard-rocka,', 'Rock&rolla']",https://www.badok.eus/euskal-musika/blaka
235,Blanquita Carraquela,,2020,Donostia,[],https://www.badok.eus/euskal-musika/blanquita-carraquela
236,Bloñ,,2021,,['Popa'],https://www.badok.eus/euskal-musika/blon
237,BÑT,,,Ondarroa (Bizkaia),['Elektronikoa'],https://www.badok.eus/euskal-musika/bnt
238,Bob Xatar,,2009,Ziburu (Lapurdi),['Rocka'],https://www.badok.eus/euskal-musika/bob-xatar
239,Bolbora,,2009,,"['Reggaea,', 'Ska-rocka']",https://www.badok.eus/euskal-musika/bolbora
240,Bonberenea Txaranga,,2005,Tolosa (Gipuzkoa),[],https://www.badok.eus/euskal-musika/bonberenea-txaranga
241,Borbor,,2014,,[],https://www.badok.eus/euskal-musika/borbor
242,Borrokan,"Ia hogei urte daramatzate elkarrekin jotzen Berako (Nafarroa) talde honetako kideek, baina bi hamarkada hauetan hiru disko baino ez dituzte argitaratu. Batetik, gauzak patxadaz egitea maite dutelako, euren erritmora, denbora osoa taldeari eskaini gabe; bestetik, taldearen musikak, rocka izanagatik, egitura bihurri eta konplexuak eta ñabardura ugari gordetzen dituelako. Taldekideetako batzuk beste proiektu batzuetan egon dira, Onddo, Petti eta Etxeko Uzta eta On Benito, kasu.",1996,Bera (Nafarroa),['Post-hardcorea'],https://www.badok.eus/euskal-musika/borrokan
243,Bostenbor,,,,[],https://www.badok.eus/euskal-musika/bostenbor
244,Braulio,,2019,Ondarroa (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/braulio
245,Brigada Criminal,,1999 - 2006,Lazkao (Gipuzkoa),['Punk-rocka'],https://www.badok.eus/euskal-musika/brigada-criminal
246,Brigade Loco,,2017,Bergara (Gipuzkoa),"['Punk-rocka,', 'Punk-Oi!']",https://www.badok.eus/euskal-musika/brigade-loco
247,Broken Bihotz,,1990 - 1994,Mungia (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/broken-bihotz
248,Broken Brothers Brass Band,,2006,Iruñea,['Jazza'],https://www.badok.eus/euskal-musika/broken-brothers-brass-band
249,Broken Legacy,,2016,Oñati (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/broken-legacy
250,Bronze,,2006,,['Rocka'],https://www.badok.eus/euskal-musika/bronze
251,Buffalo,,2008,Zarautz (Gipuzkoa),"['Post-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/buffalo
252,Buitraker,,1992,Iruñea,"['Metala,', 'Rocka,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/buitraker
253,Bulego,,2019,Azkoitia (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/bulego
254,Bullets of Misery,,2008,Gernika (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/bullets-of-misery
255,Bultz!,,2016,"Elorrio, Abadiño (Bizkaia)",['Punk-rocka'],https://www.badok.eus/euskal-musika/bultz
256,Burrundaria,,1989,Donostia,['Soinu-banda'],https://www.badok.eus/euskal-musika/burrundaria
257,Buru Arin,"2017. urtean hasi zen Ibon Navas ‘Buru Arin’ rap abeslariaren ibilbidea, hip hop kultura Euskal Herrian barneratzeko asmoz. Urte bat geroago argitaratu zuen bere lehen proiektua, “Haziak” izenekoa. Bilduma horretan 12 kanta batu zituen, ideia zehatz bat adierazi guran: haziak landatu eta behar bezala zainduz gero lor daitezke nahi diren fruituak. Une honetan bere bigarren bilduma prestatzen ari da.",1993,,['Rapa'],https://www.badok.eus/euskal-musika/buru-arin
258,Burun Danga,,,Donostia,[],https://www.badok.eus/euskal-musika/burun-danga
259,Burutik,"Eskusoinua ideia berritzaileetan egokitzea, eta ideia berritzaileei eskusoinua gehitzea, horra Iruñeko Burutik boskotearen asmoetako bat.",2019,,['Rocka'],https://www.badok.eus/euskal-musika/burutik
260,Cäctus,,2011,Bermeo (Bizkaia),"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/cactus
261,Candidato Manchú,,2015 - 2018,Iruñea,"['Post-hardcorea,', 'Rocka']",https://www.badok.eus/euskal-musika/candidato-manchu
